Sample Number (60 samples per second),Pv (l/m),duty (l/m),loopTime (ms)
5525,0.27,255.0,90.0
5526,0.27,255.0,90.0
5527,0.27,255.0,100.0
5528,0.27,255.0,90.0
5529,0.27,255.0,83.0
5530,0.27,255.0,90.0
5531,0.27,255.0,90.0
5532,0.27,255.0,90.0
5533,0.27,255.0,90.0
5534,0.26,255.0,100.0
5535,0.26,255.0,90.0
5536,0.26,255.0,90.0
5537,0.26,255.0,90.0
5538,0.26,255.0,90.0
5539,0.29,255.0,90.0
5540,0.29,255.0,83.0
5541,0.29,255.0,100.0
5542,0.29,255.0,90.0
5543,0.29,255.0,90.0
5544,0.29,255.0,90.0
5545,0.29,255.0,90.0
5546,0.28,255.0,90.0
5547,0.28,255.0,83.0
5548,0.28,255.0,100.0
5549,0.28,255.0,83.0
5550,0.28,255.0,90.0
5551,0.28,255.0,90.0
5552,0.28,255.0,100.0
5553,0.28,255.0,90.0
5554,0.28,255.0,83.0
5555,0.28,255.0,100.0
5556,0.28,255.0,83.0
5557,0.28,255.0,90.0
5558,0.31,255.0,83.0
5559,0.31,255.0,100.0
5560,0.3,255.0,90.0
5561,0.3,255.0,90.0
5562,0.3,255.0,100.0
5563,0.3,255.0,90.0
5564,0.3,255.0,90.0
5565,0.3,255.0,83.0
5566,0.3,255.0,100.0
5567,0.33,255.0,83.0
5568,0.33,255.0,90.0
5569,0.33,255.0,100.0
5570,0.33,255.0,90.0
5571,0.32,255.0,90.0
5572,0.32,255.0,83.0
5573,0.32,255.0,100.0
5574,0.35,255.0,83.0
5575,0.35,255.0,90.0
5576,0.35,255.0,90.0
5577,0.35,255.0,90.0
5578,0.35,255.0,90.0
5579,0.37,255.0,90.0
5580,0.37,255.0,100.0
5581,0.37,255.0,90.0
5582,0.37,255.0,90.0
5583,0.4,255.0,90.0
5584,0.4,255.0,90.0
5585,0.4,255.0,83.0
5586,0.4,255.0,90.0
5587,0.43,255.0,100.0
5588,0.43,255.0,90.0
5589,0.42,255.0,90.0
5590,0.42,255.0,90.0
5591,0.45,255.0,90.0
5592,0.45,255.0,83.0
5593,0.45,255.0,90.0
5594,0.45,255.0,100.0
5595,0.48,255.0,90.0
5596,0.47,255.0,90.0
5597,0.47,255.0,100.0
5598,0.47,255.0,90.0
5599,0.5,255.0,83.0
5600,0.5,255.0,90.0
5601,0.5,255.0,90.0
5602,0.5,255.0,90.0
5603,0.53,255.0,90.0
5604,0.53,255.0,100.0
5605,0.53,255.0,90.0
5606,0.56,255.0,90.0
5607,0.56,255.0,90.0
5608,0.56,255.0,90.0
5609,0.56,255.0,90.0
5610,0.59,255.0,83.0
5611,0.59,255.0,90.0
5612,0.59,255.0,90.0
5613,0.58,255.0,90.0
5614,0.62,255.0,90.0
5615,0.62,255.0,100.0
5616,0.62,255.0,90.0
5617,0.65,255.0,83.0
5618,0.65,255.0,90.0
5619,0.65,255.0,83.0
5620,0.64,255.0,90.0
5621,0.68,255.0,90.0
5622,0.68,255.0,100.0
5623,0.68,255.0,90.0
5624,0.71,255.0,90.0
5625,0.71,255.0,90.0
5626,0.7,255.0,90.0
5627,0.7,255.0,90.0
5628,0.74,255.0,83.0
5629,0.74,255.0,100.0
5630,0.73,255.0,90.0
5631,0.77,255.0,90.0
5632,0.77,255.0,90.0
5633,0.76,255.0,90.0
5634,0.8,255.0,90.0
5635,0.8,255.0,83.0
5636,0.8,255.0,100.0
5637,0.83,255.0,83.0
5638,0.83,255.0,90.0
5639,0.82,255.0,90.0
5640,0.86,255.0,100.0
5641,0.86,255.0,90.0
5642,0.85,255.0,83.0
5643,0.89,255.0,100.0
5644,0.89,255.0,83.0
5645,0.93,255.0,90.0
5646,0.92,255.0,83.0
5647,0.92,255.0,100.0
5648,0.96,255.0,90.0
5649,0.95,255.0,90.0
5650,1.0,255.0,100.0
5651,0.99,255.0,90.0
5652,0.99,255.0,90.0
5653,1.03,255.0,83.0
5654,1.03,255.0,100.0
5655,1.02,255.0,83.0
5656,1.06,255.0,90.0
5657,1.06,255.0,100.0
5658,1.1,255.0,90.0
5659,1.09,255.0,90.0
5660,1.14,255.0,83.0
5661,1.13,255.0,100.0
5662,1.13,255.0,83.0
5663,1.17,255.0,90.0
5664,1.17,255.0,90.0
5665,1.21,255.0,90.0
5666,1.2,255.0,90.0
5667,1.24,255.0,90.0
5668,1.24,255.0,100.0
5669,1.24,255.0,90.0
5670,1.28,255.0,90.0
5671,1.28,255.0,90.0
5672,1.32,255.0,90.0
5673,1.31,255.0,83.0
5674,1.36,255.0,90.0
5675,1.35,255.0,100.0
5676,1.35,255.0,90.0
5677,1.4,255.0,90.0
5678,1.39,255.0,90.0
5679,1.44,255.0,90.0
5680,1.43,255.0,83.0
5681,1.48,255.0,90.0
5682,1.47,255.0,100.0
5683,1.52,255.0,90.0
5684,1.51,255.0,90.0
5685,1.56,255.0,100.0
5686,1.55,255.0,90.0
5687,1.6,255.0,83.0
5688,1.6,255.0,90.0
5689,1.59,255.0,90.0
5690,1.64,255.0,90.0
5691,1.63,255.0,90.0
5692,1.68,255.0,100.0
5693,1.67,255.0,90.0
5694,1.73,255.0,90.0
5695,1.72,255.0,90.0
5696,1.77,255.0,90.0
5697,1.76,255.0,90.0
5698,1.82,255.0,83.0
5699,1.81,255.0,90.0
5700,1.8,255.0,90.0
5701,1.86,255.0,90.0
5702,1.85,255.0,90.0
5703,1.9,255.0,100.0
5704,1.89,255.0,90.0
5705,1.95,255.0,83.0
5706,1.94,255.0,90.0
5707,1.99,255.0,83.0
5708,1.98,255.0,90.0
5709,2.04,255.0,90.0
5710,2.03,255.0,100.0
5711,2.09,255.0,90.0
5712,2.08,255.0,90.0
5713,2.14,255.0,90.0
5714,2.13,255.0,90.0
5715,2.18,255.0,90.0
5716,2.17,255.0,83.0
5717,2.23,255.0,100.0
5718,2.22,255.0,90.0
5719,2.28,255.0,90.0
5720,2.26,255.0,90.0
5721,2.25,255.0,90.0
5722,2.31,255.0,90.0
5723,2.3,255.0,83.0
5724,2.36,255.0,100.0
5725,2.42,255.0,83.0
5726,2.4,255.0,90.0
5727,2.39,255.0,90.0
5728,2.45,255.0,100.0
5729,2.51,255.0,90.0
5730,2.49,255.0,83.0
5731,2.48,-255.0,100.0
5732,2.53,-255.0,83.0
5733,2.52,-255.0,90.0
5734,2.58,-255.0,83.0
5735,2.64,-255.0,90.0
5736,2.62,-255.0,83.0
5737,2.68,-255.0,90.0
5738,2.66,-255.0,100.0
5739,2.72,-255.0,90.0
5740,2.7,-255.0,90.0
5741,2.77,-255.0,100.0
5742,2.75,-255.0,90.0
5743,2.81,-255.0,90.0
5744,2.79,-255.0,90.0
5745,2.85,-255.0,83.0
5746,2.84,-255.0,90.0
5747,2.9,-255.0,83.0
5748,2.88,-255.0,100.0
5749,2.95,-255.0,83.0
5750,2.93,-255.0,90.0
5751,2.91,-255.0,90.0
5752,2.97,-255.0,90.0
5753,2.95,-255.0,90.0
5754,3.01,-255.0,90.0
5755,2.99,-255.0,90.0
5756,3.06,-255.0,90.0
5757,3.03,-255.0,90.0
5758,3.1,-255.0,100.0
5759,3.08,-255.0,90.0
5760,3.15,-255.0,83.0
5761,3.13,-255.0,100.0
5762,3.1,-255.0,83.0
5763,3.17,-255.0,90.0
5764,3.15,-255.0,83.0
5765,3.21,-255.0,90.0
5766,3.19,-255.0,83.0
5767,3.25,-255.0,90.0
5768,3.23,-255.0,100.0
5769,3.29,-255.0,90.0
5770,3.27,-255.0,90.0
5771,3.24,-255.0,100.0
5772,3.3,-255.0,90.0
5773,3.28,-255.0,90.0
5774,3.35,-255.0,90.0
5775,3.33,-255.0,90.0
5776,3.4,-255.0,90.0
5777,3.37,-255.0,83.0
5778,3.44,-255.0,100.0
5779,3.42,-255.0,83.0
5780,3.39,-255.0,90.0
5781,3.46,-255.0,90.0
5782,3.44,-255.0,90.0
5783,3.51,-255.0,90.0
5784,3.48,-255.0,90.0
5785,3.46,-255.0,100.0
5786,3.52,-255.0,90.0
5787,3.49,-255.0,90.0
5788,3.56,-255.0,100.0
5789,3.54,-255.0,90.0
5790,3.51,-255.0,90.0
5791,3.58,-255.0,100.0
5792,3.55,-255.0,83.0
5793,3.62,-255.0,90.0
5794,3.6,-255.0,83.0
5795,3.66,-255.0,90.0
5796,3.63,-255.0,83.0
5797,3.6,-255.0,90.0
5798,3.68,-255.0,100.0
5799,3.65,-255.0,90.0
5800,3.62,-255.0,90.0
5801,3.69,-255.0,100.0
5802,3.66,-255.0,90.0
5803,3.63,-255.0,90.0
5804,3.71,-255.0,90.0
5805,3.68,-255.0,90.0
5806,3.65,-255.0,90.0
5807,3.72,-255.0,83.0
5808,3.69,-255.0,100.0
5809,3.77,-255.0,83.0
5810,3.73,-255.0,90.0
5811,3.7,-255.0,90.0
5812,3.77,-255.0,90.0
5813,3.74,-255.0,83.0
5814,3.71,-255.0,90.0
5815,3.78,-255.0,100.0
5816,3.75,-255.0,90.0
5817,3.72,-255.0,90.0
5818,3.69,-255.0,100.0
5819,3.76,-255.0,90.0
5820,3.73,-255.0,90.0
5821,3.7,-255.0,100.0
5822,3.76,-255.0,90.0
5823,3.73,-255.0,90.0
5824,3.7,-255.0,83.0
5825,3.77,-255.0,90.0
5826,3.73,-255.0,83.0
5827,3.7,-255.0,90.0
5828,3.78,-255.0,90.0
5829,3.75,-255.0,90.0
5830,3.72,-255.0,90.0
5831,3.68,-255.0,100.0
5832,3.75,-255.0,90.0
5833,3.72,-255.0,90.0
5834,3.69,-255.0,90.0
5835,3.66,-255.0,100.0
5836,3.73,-255.0,90.0
5837,3.7,-255.0,83.0
5838,3.67,-255.0,100.0
5839,3.64,-255.0,83.0
5840,3.71,-255.0,90.0
5841,3.68,-255.0,90.0
5842,3.65,-255.0,90.0
5843,3.62,-255.0,83.0
5844,3.58,-255.0,90.0
5845,3.66,-255.0,100.0
5846,3.63,-255.0,90.0
5847,3.6,-255.0,90.0
5848,3.57,-255.0,100.0
5849,3.64,-255.0,90.0
5850,3.61,-255.0,90.0
5851,3.58,-255.0,100.0
5852,3.55,-255.0,90.0
5853,3.52,-255.0,90.0
5854,3.6,-255.0,83.0
5855,3.57,-255.0,90.0
5856,3.54,-255.0,83.0
5857,3.51,-255.0,90.0
5858,3.47,-255.0,90.0
5859,3.55,-255.0,90.0
5860,3.52,-255.0,83.0
5861,3.49,-255.0,100.0
5862,3.46,-255.0,90.0
5863,3.43,-255.0,90.0
5864,3.4,-255.0,90.0
5865,3.37,-255.0,100.0
5866,3.34,-255.0,90.0
5867,3.42,-255.0,90.0
5868,3.39,-255.0,100.0
5869,3.36,-255.0,83.0
5870,3.33,-255.0,90.0
5871,3.3,-255.0,90.0
5872,3.27,-255.0,90.0
5873,3.24,-255.0,83.0
5874,3.21,-255.0,90.0
5875,3.19,-255.0,90.0
5876,3.16,-255.0,90.0
5877,3.13,-255.0,90.0
5878,3.1,-255.0,100.0
5879,3.08,-255.0,90.0
5880,3.05,-255.0,90.0
5881,3.02,-255.0,100.0
5882,3.0,-255.0,90.0
5883,2.97,-255.0,90.0
5884,2.95,-255.0,83.0
5885,2.92,-255.0,100.0
5886,2.9,-255.0,83.0
5887,2.87,-255.0,90.0
5888,2.85,-255.0,90.0
5889,2.82,-255.0,90.0
5890,2.8,-255.0,83.0
5891,2.78,-255.0,100.0
5892,2.75,-255.0,83.0
5893,2.73,-255.0,90.0
5894,2.71,-255.0,90.0
5895,2.68,-255.0,100.0
5896,2.66,-255.0,90.0
5897,2.64,-255.0,90.0
5898,2.62,-255.0,100.0
5899,2.6,-255.0,90.0
5900,2.57,-255.0,90.0
5901,2.55,-255.0,90.0
5902,2.53,-255.0,90.0
5903,2.51,-255.0,83.0
5904,2.49,-255.0,90.0
5905,2.47,-255.0,90.0
5906,2.45,-255.0,90.0
5907,2.43,-255.0,90.0
5908,2.41,-255.0,100.0
5909,2.39,-255.0,90.0
5910,2.37,-255.0,90.0
5911,2.36,-255.0,100.0
5912,2.34,-255.0,90.0
5913,2.32,-255.0,90.0
5914,2.3,-255.0,90.0
5915,2.28,-255.0,100.0
5916,2.27,-255.0,83.0
5917,2.25,-255.0,90.0
5918,2.23,-255.0,90.0
5919,2.21,-255.0,90.0
5920,2.2,-255.0,83.0
5921,2.18,-255.0,100.0
5922,2.16,-255.0,83.0
5923,2.15,-255.0,90.0
5924,2.13,-255.0,90.0
5925,2.11,-255.0,100.0
5926,2.1,-255.0,90.0
5927,2.08,-255.0,90.0
5928,2.07,-255.0,100.0
5929,2.05,-255.0,90.0
5930,2.04,-255.0,90.0
5931,2.02,-255.0,100.0
5932,2.01,-255.0,90.0
5933,1.99,-255.0,83.0
5934,1.98,-255.0,90.0
5935,1.96,-255.0,90.0
5936,1.95,-255.0,90.0
5937,1.93,-255.0,83.0
5938,1.92,-255.0,100.0
5939,1.91,-255.0,83.0
5940,1.89,-255.0,90.0
5941,1.88,-255.0,100.0
5942,1.87,-255.0,90.0
5943,1.85,-255.0,90.0
5944,1.84,-255.0,90.0
5945,1.83,-255.0,90.0
5946,1.81,-255.0,90.0
5947,1.8,-255.0,90.0
5948,1.79,-255.0,90.0
5949,1.77,-255.0,90.0
5950,1.76,-255.0,83.0
5951,1.75,-255.0,100.0
5952,1.74,-255.0,83.0
5953,1.73,-255.0,90.0
5954,1.71,-255.0,83.0
5955,1.7,-255.0,100.0
5956,1.69,-255.0,90.0
5957,1.68,-255.0,90.0
5958,1.67,-255.0,100.0
5959,1.66,-255.0,90.0
5960,1.65,-255.0,90.0
5961,1.64,-255.0,100.0
5962,1.62,-255.0,90.0
5963,1.61,-255.0,83.0
5964,1.6,-255.0,90.0
5965,1.59,-255.0,90.0
5966,1.58,-255.0,90.0
5967,1.57,-255.0,83.0
5968,1.56,-255.0,100.0
5969,1.55,-255.0,83.0
5970,1.54,-255.0,90.0
5971,1.53,-255.0,100.0
5972,1.52,-255.0,90.0
5973,1.51,-255.0,90.0
5974,1.5,-255.0,90.0
5975,1.49,-255.0,100.0
5976,1.48,-255.0,90.0
5977,1.47,-255.0,90.0
5978,1.46,-255.0,100.0
5979,1.45,-255.0,90.0
5980,1.45,-255.0,83.0
5981,1.44,-255.0,100.0
5982,1.43,-255.0,83.0
5983,1.42,-255.0,90.0
5984,1.41,-255.0,83.0
5985,1.4,-255.0,90.0
5986,1.39,-255.0,83.0
5987,1.38,-255.0,90.0
5988,1.38,-255.0,100.0
5989,1.37,-255.0,90.0
5990,1.36,-255.0,90.0
5991,1.35,-255.0,100.0
5992,1.34,-255.0,90.0
5993,1.33,-255.0,90.0
5994,1.33,-255.0,90.0
5995,1.32,-255.0,83.0
5996,1.31,-255.0,90.0
5997,1.3,-255.0,83.0
5998,1.3,-255.0,100.0
5999,1.29,-255.0,83.0
6000,1.28,-255.0,90.0
6001,1.27,-255.0,90.0
6002,1.26,-255.0,90.0
6003,1.26,-255.0,90.0
6004,1.25,-255.0,90.0
6005,1.24,-255.0,100.0
6006,1.24,-255.0,90.0
6007,1.23,-255.0,90.0
6008,1.22,-255.0,100.0
6009,1.21,-255.0,90.0
6010,1.21,-255.0,83.0
6011,1.2,-255.0,100.0
6012,1.19,-255.0,83.0
6013,1.19,-255.0,90.0
6014,1.18,-255.0,83.0
6015,1.17,-255.0,90.0
6016,1.17,-255.0,83.0
6017,1.16,-255.0,90.0
6018,1.15,-255.0,100.0
6019,1.15,-255.0,90.0
6020,1.14,-255.0,90.0
6021,1.14,-255.0,100.0
6022,1.13,-255.0,90.0
6023,1.12,-255.0,90.0
6024,1.12,-255.0,90.0
6025,1.11,-255.0,90.0
6026,1.11,-255.0,90.0
6027,1.1,-255.0,83.0
6028,1.09,-255.0,100.0
6029,1.09,-255.0,83.0
6030,1.08,-255.0,90.0
6031,1.08,-255.0,90.0
6032,1.07,-255.0,90.0
6033,1.06,-255.0,83.0
6034,1.06,-255.0,90.0
6035,1.05,-255.0,100.0
6036,1.05,-255.0,90.0
6037,1.04,-255.0,90.0
6038,1.04,-255.0,100.0
6039,1.03,-255.0,90.0
6040,1.03,-255.0,90.0
6041,1.02,-255.0,100.0
6042,1.02,-255.0,83.0
6043,1.01,-255.0,90.0
6044,1.01,-255.0,83.0
6045,1.0,-255.0,90.0
6046,1.0,-255.0,83.0
6047,0.99,-255.0,90.0
6048,0.99,-255.0,90.0
6049,0.98,-255.0,90.0
6050,0.98,-255.0,90.0
6051,0.97,-255.0,100.0
6052,0.97,-255.0,90.0
6053,0.96,-255.0,90.0
6054,0.96,-255.0,90.0
6055,0.95,-255.0,90.0
6056,0.95,-255.0,90.0
6057,0.94,-255.0,83.0
6058,0.94,-255.0,100.0
6059,0.93,-255.0,83.0
6060,0.93,-255.0,90.0
6061,0.92,-255.0,90.0
6062,0.92,-255.0,90.0
6063,0.92,-255.0,83.0
6064,0.91,-255.0,90.0
6065,0.91,-255.0,100.0
6066,0.9,-255.0,90.0
6067,0.9,-255.0,90.0
6068,0.89,-255.0,100.0
6069,0.89,-255.0,90.0
6070,0.89,-255.0,90.0
6071,0.88,-255.0,100.0
6072,0.88,-255.0,90.0
6073,0.87,-255.0,90.0
6074,0.87,-255.0,83.0
6075,0.86,-255.0,90.0
6076,0.86,-255.0,83.0
6077,0.86,-255.0,90.0
6078,0.85,-255.0,90.0
6079,0.85,-255.0,90.0
6080,0.84,-255.0,90.0
6081,0.84,-255.0,100.0
6082,0.84,-255.0,90.0
6083,0.83,-255.0,90.0
6084,0.83,-255.0,90.0
6085,0.83,-255.0,100.0
6086,0.82,-255.0,90.0
6087,0.82,-255.0,83.0
6088,0.81,-255.0,100.0
6089,0.81,-255.0,83.0
6090,0.81,-255.0,90.0
6091,0.8,-255.0,90.0
6092,0.8,-255.0,90.0
6093,0.8,-255.0,83.0
6094,0.79,-255.0,90.0
6095,0.79,-255.0,100.0
6096,0.79,-255.0,90.0
6097,0.78,-255.0,90.0
6098,0.78,-255.0,100.0
6099,0.78,-255.0,90.0
6100,0.77,-255.0,90.0
6101,0.77,-255.0,100.0
6102,0.77,-255.0,90.0
6103,0.76,-255.0,90.0
6104,0.76,-255.0,83.0
6105,0.76,-255.0,100.0
6106,0.75,-255.0,83.0
6107,0.75,-255.0,90.0
6108,0.75,-255.0,90.0
6109,0.74,-255.0,90.0
6110,0.74,-255.0,83.0
6111,0.74,-255.0,100.0
6112,0.73,-255.0,90.0
6113,0.73,-255.0,90.0
6114,0.73,-255.0,90.0
6115,0.73,-255.0,100.0
6116,0.72,-255.0,90.0
6117,0.72,-255.0,90.0
6118,0.72,-255.0,100.0
6119,0.71,-255.0,90.0
6120,0.71,-255.0,90.0
6121,0.71,-255.0,90.0
6122,0.7,-255.0,90.0
6123,0.7,-255.0,83.0
6124,0.7,-255.0,90.0
6125,0.7,-255.0,83.0
6126,0.69,-255.0,90.0
6127,0.69,-255.0,90.0
6128,0.69,-255.0,100.0
6129,0.68,-255.0,90.0
6130,0.68,-255.0,90.0
6131,0.68,-255.0,100.0
6132,0.68,-255.0,90.0
6133,0.67,-255.0,90.0
6134,0.67,-255.0,90.0
6135,0.67,-255.0,100.0
6136,0.67,-255.0,83.0
6137,0.66,-255.0,90.0
6138,0.66,-255.0,90.0
6139,0.66,-255.0,90.0
6140,0.66,-255.0,83.0
6141,0.65,-255.0,100.0
6142,0.65,-255.0,83.0
6143,0.65,-255.0,90.0
6144,0.65,-255.0,90.0
6145,0.64,-255.0,100.0
6146,0.64,-255.0,90.0
6147,0.64,-255.0,90.0
6148,0.64,-255.0,100.0
6149,0.63,-255.0,90.0
6150,0.63,-255.0,90.0
6151,0.63,-255.0,90.0
6152,0.63,-255.0,90.0
6153,0.62,-255.0,83.0
6154,0.62,-255.0,90.0
6155,0.62,-255.0,83.0
6156,0.62,-255.0,90.0
6157,0.61,-255.0,83.0
6158,0.61,-255.0,100.0
6159,0.61,-255.0,90.0
6160,0.61,-255.0,90.0
6161,0.61,-255.0,100.0
6162,0.6,-255.0,90.0
6163,0.6,-255.0,90.0
6164,0.6,-255.0,90.0
6165,0.6,-255.0,90.0
6166,0.59,-255.0,83.0
6167,0.59,-255.0,90.0
6168,0.59,-255.0,90.0
6169,0.59,-255.0,90.0
6170,0.59,-255.0,83.0
6171,0.58,-255.0,100.0
6172,0.58,-255.0,83.0
6173,0.58,-255.0,90.0
6174,0.58,-255.0,90.0
6175,0.58,-255.0,100.0
6176,0.57,-255.0,90.0
6177,0.57,-255.0,90.0
6178,0.57,-255.0,100.0
6179,0.57,-255.0,90.0
6180,0.57,-255.0,90.0
6181,0.56,-255.0,100.0
6182,0.56,255.0,90.0
6183,0.56,255.0,83.0
6184,0.56,255.0,90.0
6185,0.56,255.0,90.0
6186,0.55,255.0,90.0
6187,0.55,255.0,90.0
6188,0.55,255.0,100.0
6189,0.55,255.0,90.0
6190,0.55,255.0,90.0
6191,0.54,255.0,90.0
6192,0.54,255.0,90.0
6193,0.54,255.0,90.0
6194,0.54,255.0,83.0
6195,0.54,255.0,100.0
6196,0.54,255.0,90.0
6197,0.53,255.0,90.0
6198,0.53,255.0,90.0
6199,0.53,255.0,100.0
6200,0.53,255.0,90.0
6201,0.53,255.0,83.0
6202,0.52,255.0,100.0
6203,0.52,255.0,83.0
6204,0.52,255.0,90.0
6205,0.52,255.0,90.0
6206,0.52,255.0,100.0
6207,0.52,255.0,90.0
6208,0.51,255.0,90.0
6209,0.51,255.0,100.0
6210,0.51,255.0,83.0
6211,0.51,255.0,90.0
6212,0.51,255.0,83.0
6213,0.51,255.0,100.0
6214,0.5,255.0,90.0
6215,0.5,255.0,90.0
6216,0.5,255.0,100.0
6217,0.5,255.0,90.0
6218,0.5,255.0,90.0
6219,0.5,255.0,83.0
6220,0.49,255.0,100.0
6221,0.49,255.0,83.0
6222,0.49,255.0,90.0
6223,0.49,255.0,100.0
6224,0.49,255.0,90.0
6225,0.49,255.0,90.0
6226,0.48,255.0,90.0
6227,0.48,255.0,100.0
6228,0.48,255.0,83.0
6229,0.48,255.0,90.0
6230,0.48,255.0,90.0
6231,0.48,255.0,90.0
6232,0.48,255.0,90.0
6233,0.47,255.0,90.0
6234,0.47,255.0,100.0
6235,0.47,255.0,90.0
6236,0.47,255.0,90.0
6237,0.47,255.0,90.0
6238,0.47,255.0,90.0
6239,0.47,255.0,83.0
6240,0.46,255.0,90.0
6241,0.46,255.0,100.0
6242,0.46,255.0,90.0
6243,0.46,255.0,90.0
6244,0.46,255.0,83.0
6245,0.46,255.0,90.0
6246,0.46,255.0,83.0
6247,0.45,255.0,90.0
6248,0.45,255.0,100.0
6249,0.45,255.0,90.0
6250,0.45,255.0,90.0
6251,0.45,255.0,90.0
6252,0.45,255.0,90.0
6253,0.45,255.0,83.0
6254,0.44,255.0,90.0
6255,0.44,255.0,90.0
6256,0.44,255.0,90.0
6257,0.44,255.0,90.0
6258,0.44,255.0,90.0
6259,0.44,255.0,100.0
6260,0.44,255.0,90.0
6261,0.44,255.0,90.0
6262,0.43,255.0,90.0
6263,0.43,255.0,90.0
6264,0.43,255.0,83.0
6265,0.43,255.0,90.0
6266,0.43,255.0,100.0
6267,0.43,255.0,90.0
6268,0.43,255.0,90.0
6269,0.43,255.0,100.0
6270,0.42,255.0,90.0
6271,0.42,255.0,83.0
6272,0.42,255.0,90.0
6273,0.42,255.0,90.0
6274,0.42,255.0,90.0
6275,0.42,255.0,90.0
6276,0.42,255.0,100.0
6277,0.42,255.0,90.0
6278,0.41,255.0,90.0
6279,0.41,255.0,90.0
6280,0.41,255.0,90.0
6281,0.41,255.0,90.0
6282,0.41,255.0,83.0
6283,0.41,255.0,100.0
6284,0.41,255.0,90.0
6285,0.41,255.0,90.0
6286,0.41,255.0,90.0
6287,0.4,255.0,100.0
6288,0.4,255.0,90.0
6289,0.4,255.0,83.0
6290,0.4,255.0,100.0
6291,0.4,255.0,83.0
6292,0.4,255.0,90.0
6293,0.4,255.0,90.0
6294,0.4,255.0,100.0
6295,0.4,255.0,90.0
6296,0.39,255.0,90.0
6297,0.39,255.0,100.0
6298,0.39,255.0,83.0
6299,0.39,255.0,90.0
6300,0.39,255.0,83.0
6301,0.39,255.0,100.0
6302,0.39,255.0,90.0
6303,0.39,255.0,90.0
6304,0.39,255.0,100.0
6305,0.38,255.0,90.0
6306,0.38,255.0,90.0
6307,0.38,255.0,83.0
6308,0.38,255.0,100.0
6309,0.38,255.0,83.0
6310,0.38,255.0,90.0
6311,0.38,255.0,100.0
6312,0.38,255.0,90.0
6313,0.38,255.0,90.0
6314,0.38,255.0,90.0
6315,0.37,255.0,100.0
6316,0.37,255.0,83.0
6317,0.37,255.0,90.0
6318,0.37,255.0,90.0
6319,0.37,255.0,90.0
6320,0.37,255.0,90.0
6321,0.37,255.0,90.0
6322,0.37,255.0,100.0
6323,0.37,255.0,90.0
6324,0.37,255.0,90.0
6325,0.37,255.0,90.0
6326,0.36,255.0,90.0
6327,0.36,255.0,83.0
6328,0.36,255.0,90.0
6329,0.36,255.0,100.0
6330,0.36,255.0,90.0
6331,0.36,255.0,90.0
6332,0.36,255.0,100.0
6333,0.36,255.0,90.0
6334,0.36,255.0,83.0
6335,0.36,255.0,90.0
6336,0.35,255.0,90.0
6337,0.35,255.0,90.0
6338,0.35,255.0,90.0
6339,0.35,255.0,100.0
6340,0.35,255.0,90.0
6341,0.35,255.0,90.0
6342,0.35,255.0,90.0
6343,0.35,255.0,90.0
6344,0.35,255.0,90.0
6345,0.35,255.0,83.0
6346,0.35,255.0,90.0
6347,0.35,255.0,90.0
6348,0.34,255.0,90.0
6349,0.34,255.0,90.0
6350,0.34,255.0,90.0
6351,0.34,255.0,90.0
6352,0.34,255.0,83.0
6353,0.34,255.0,90.0
6354,0.34,255.0,100.0
6355,0.34,255.0,90.0
6356,0.34,255.0,90.0
6357,0.34,255.0,100.0
6358,0.34,255.0,90.0
6359,0.34,255.0,83.0
6360,0.33,255.0,90.0
6361,0.33,255.0,90.0
6362,0.33,255.0,90.0
6363,0.33,255.0,90.0
6364,0.33,255.0,100.0
6365,0.33,255.0,90.0
6366,0.33,255.0,90.0
6367,0.33,255.0,90.0
6368,0.33,255.0,90.0
6369,0.33,255.0,90.0
6370,0.33,255.0,83.0
6371,0.33,255.0,100.0
6372,0.32,255.0,90.0
6373,0.32,255.0,90.0
6374,0.32,255.0,90.0
6375,0.32,255.0,100.0
6376,0.32,255.0,90.0
6377,0.32,255.0,83.0
6378,0.32,255.0,100.0
6379,0.32,255.0,83.0
6380,0.32,255.0,90.0
6381,0.32,255.0,90.0
6382,0.32,255.0,100.0
6383,0.32,255.0,90.0
6384,0.32,255.0,90.0
6385,0.32,255.0,100.0
6386,0.31,255.0,83.0
6387,0.31,255.0,90.0
6388,0.31,255.0,83.0
6389,0.31,255.0,100.0
6390,0.31,255.0,83.0
6391,0.31,255.0,90.0
6392,0.31,255.0,100.0
6393,0.31,255.0,90.0
6394,0.31,255.0,90.0
6395,0.31,255.0,83.0
6396,0.31,255.0,100.0
6397,0.31,255.0,83.0
6398,0.31,255.0,90.0
6399,0.3,255.0,100.0
6400,0.3,255.0,90.0
6401,0.3,255.0,90.0
6402,0.3,255.0,90.0
6403,0.3,255.0,100.0
6404,0.3,255.0,83.0
6405,0.3,255.0,90.0
6406,0.3,255.0,90.0
6407,0.3,255.0,90.0
6408,0.3,255.0,83.0
6409,0.3,255.0,90.0
6410,0.3,255.0,100.0
6411,0.3,255.0,90.0
6412,0.3,255.0,90.0
6413,0.3,255.0,90.0
6414,0.29,255.0,90.0
6415,0.29,255.0,83.0
6416,0.29,255.0,90.0
6417,0.29,255.0,100.0
6418,0.29,255.0,90.0
6419,0.29,255.0,90.0
6420,0.29,255.0,100.0
6421,0.29,255.0,90.0
6422,0.29,255.0,83.0
6423,0.29,255.0,90.0
6424,0.29,255.0,90.0
